,Unnamed: 0,location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
52,52,GB_UKI,2020-02-22,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-4.0,-3.0,-7.0,-2.0,-1.0,0.0,10.383333,8.694444,13.061111,0.0,0.0,5.944444,74.099774
53,53,GB_UKI,2020-02-23,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-1.0,-3.0,-9.0,1.0,-1.0,0.0,10.222222,6.416667,14.033333,1.185333,0.0,6.283333,76.668407
54,54,GB_UKI,2020-02-24,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-3.0,0.0,-1.0,-3.0,-1.0,1.0,8.927778,5.4,11.316667,3.471333,0.0,6.7,86.050459
55,55,GB_UKI,2020-02-25,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-1.0,2.0,5.0,0.0,1.0,0.0,5.394444,2.372222,8.111111,3.852333,0.0,1.911111,78.357436
56,56,GB_UKI,2020-02-26,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-2.0,0.0,11.0,-2.0,1.0,0.0,3.977778,1.066667,7.761111,1.088571,0.0,-0.522222,72.658708
57,57,GB_UKI,2020-02-27,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,0.0,-1.0,4.0,-1.0,0.0,1.0,3.744444,0.972222,7.222222,3.852333,0.0,-0.172222,75.716685
58,58,GB_UKI,2020-02-28,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-2.0,-1.0,-9.0,-2.0,0.0,1.0,5.933333,0.233333,11.077778,4.995333,0.0,4.183333,88.634117
59,59,GB_UKI,2020-02-29,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-2.0,0.0,-21.0,-5.0,0.0,1.0,7.055556,3.966667,10.416667,8.043333,0.0,3.416667,77.725034
60,60,GB_UKI,2020-03-01,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,9.0,4.0,24.0,5.0,1.0,-1.0,6.177778,3.727778,9.555556,5.11175,0.0,0.544444,67.323824
61,61,GB_UKI,2020-03-02,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,12.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,2.0,6.0,15.0,-3.0,1.0,0.0,5.261111,2.766667,8.933333,4.402667,0.0,1.527778,76.939477
62,62,GB_UKI,2020-03-03,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,6.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-1.0,2.0,3.0,-4.0,1.0,0.0,4.616667,0.811111,8.638889,0.254,0.0,1.177778,78.493602
63,63,GB_UKI,2020-03-04,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,15.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-3.0,1.0,-7.0,-4.0,0.0,1.0,4.338889,0.388889,8.011111,1.016,0.0,2.65,88.868549
64,64,GB_UKI,2020-03-05,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,13.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-9.0,-5.0,-21.0,-6.0,-1.0,2.0,5.211111,4.161111,5.855556,6.434667,0.0,4.294444,93.8957
65,65,GB_UKI,2020-03-06,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,23.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,1.0,8.0,14.0,-3.0,0.0,1.0,4.994444,1.255556,8.811111,7.7978,0.0,0.494444,72.84348
66,66,GB_UKI,2020-03-07,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,14.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-2.0,3.0,-6.0,-4.0,1.0,0.0,7.127778,0.994444,11.722222,0.0,0.0,4.538889,83.710321
67,67,GB_UKI,2020-03-08,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,22.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-1.0,3.0,-2.0,-4.0,0.0,0.0,9.116667,5.85,12.155556,1.016,0.0,5.7,79.296849
68,68,GB_UKI,2020-03-09,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,54.0,2.0,178.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-3.0,6.0,3.0,-6.0,-1.0,1.0,7.15,4.444444,10.355556,1.905,0.0,3.888889,79.821706
69,69,GB_UKI,2020-03-10,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,95.0,1.0,273.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-6.0,7.0,-3.0,-7.0,-2.0,2.0,11.961111,7.338889,14.255556,8.974667,0.0,10.133333,88.746544
70,70,GB_UKI,2020-03-11,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,183.0,3.0,456.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-6.0,8.0,9.0,-10.0,-3.0,2.0,10.533333,8.072222,13.766667,0.635,0.0,7.194444,79.986391
71,71,GB_UKI,2020-03-12,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,167.0,6.0,623.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-8.0,14.0,-3.0,-13.0,-5.0,3.0,6.938889,4.222222,9.938889,0.931333,0.0,0.866667,65.378045
72,72,GB_UKI,2020-03-13,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,138.0,6.0,761.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-13.0,15.0,-4.0,-18.0,-9.0,5.0,7.727778,5.383333,11.144444,0.508,0.0,2.311111,68.719975
73,73,GB_UKI,2020-03-14,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,149.0,11.0,910.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-20.0,9.0,-17.0,-22.0,-4.0,4.0,8.988889,6.277778,11.811111,2.878667,0.0,6.361111,83.728408
74,74,GB_UKI,2020-03-15,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,165.0,8.0,1075.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-24.0,6.0,-21.0,-24.0,-7.0,4.0,8.972222,6.183333,11.083333,1.058333,0.0,6.533333,84.822006
75,75,GB_UKI,2020-03-16,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,237.0,15.0,1312.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-14.0,23.0,26.0,-25.0,-18.0,7.0,7.05,2.433333,11.955556,1.2192,0.0,2.266667,71.768103
76,76,GB_UKI,2020-03-17,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,310.0,24.0,1622.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-28.0,19.0,-8.0,-37.0,-29.0,12.0,8.605556,3.811111,12.761111,0.0,0.0,5.75,82.384427
77,77,GB_UKI,2020-03-18,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,357.0,26.0,1979.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-33.0,28.0,-7.0,-43.0,-36.0,16.0,10.811111,8.05,13.727778,0.0,0.0,8.394444,85.171866
78,78,GB_UKI,2020-03-19,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,332.0,25.0,2311.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-36.0,30.0,-28.0,-47.0,-41.0,18.0,7.072222,5.833333,8.083333,0.719667,0.0,6.1,93.605671
79,79,GB_UKI,2020-03-20,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,424.0,46.0,2735.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-46.0,8.0,-22.0,-51.0,-44.0,20.0,6.644444,4.822222,9.15,0.451556,0.0,2.361111,74.310104
80,80,GB_UKI,2020-03-21,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,348.0,46.0,3083.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-62.0,-8.0,-23.0,-58.0,-34.0,15.0,6.116667,3.544444,9.361111,0.0,0.0,-0.361111,63.272661
81,81,GB_UKI,2020-03-22,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,439.0,53.0,3522.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-67.0,-20.0,-6.0,-61.0,-40.0,13.0,5.894444,2.594444,9.45,0.0,0.0,0.133333,66.62246
82,82,GB_UKI,2020-03-23,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,685.0,56.0,4207.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-59.0,-13.0,-5.0,-63.0,-60.0,25.0,6.038889,1.088889,11.383333,0.0,0.0,-2.088889,56.155848
83,83,GB_UKI,2020-03-24,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,636.0,87.0,4843.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-76.0,-25.0,-19.0,-72.0,-70.0,31.0,7.538889,0.588889,14.505556,0.0,0.0,-1.877778,51.446427
84,84,GB_UKI,2020-03-25,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,752.0,119.0,5595.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-79.0,-28.0,-17.0,-76.0,-73.0,33.0,6.405556,-0.011111,12.666667,0.0,0.0,-3.066667,50.920999
85,85,GB_UKI,2020-03-26,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,740.0,123.0,6335.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-80.0,-32.0,-20.0,-77.0,-75.0,34.0,5.822222,-0.166667,11.938889,0.0,0.0,-2.266667,56.181148
86,86,GB_UKI,2020-03-27,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,818.0,128.0,7153.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-81.0,-32.0,-30.0,-77.0,-75.0,35.0,6.922222,0.744444,12.755556,0.0,0.0,-0.061111,61.358261
87,87,GB_UKI,2020-03-28,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,577.0,119.0,7730.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-85.0,-41.0,-57.0,-78.0,-63.0,23.0,6.716667,3.761111,10.611111,0.0,0.0,1.016667,67.225425
88,88,GB_UKI,2020-03-29,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,596.0,144.0,8326.0,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-87.0,-48.0,-59.0,-80.0,-62.0,19.0,4.427778,1.738889,7.422222,0.169333,0.0,-2.922222,59.074991
89,89,GB_UKI,2020-03-30,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,848.0,148.0,9174.0,1196.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-79.0,-36.0,-41.0,-79.0,-77.0,33.0,5.138889,1.7,9.066667,0.381,0.0,0.783333,73.637552
90,90,GB_UKI,2020-03-31,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,935.0,181.0,10109.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-79.0,-35.0,-30.0,-79.0,-78.0,34.0,5.65,1.627778,10.133333,0.127,0.0,0.283333,68.477452
91,91,GB_UKI,2020-04-01,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,977.0,189.0,11086.0,1566.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-81.0,-36.0,-32.0,-80.0,-78.0,35.0,4.844444,-1.55,8.966667,0.0254,0.0,-0.933333,66.370531
92,92,GB_UKI,2020-04-02,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,1063.0,193.0,12149.0,1759.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-81.0,-36.0,-28.0,-80.0,-78.0,36.0,8.85,4.566667,12.561111,0.0,0.0,3.155556,67.596752
93,93,GB_UKI,2020-04-03,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,985.0,192.0,13134.0,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-81.0,-34.0,-27.0,-79.0,-77.0,36.0,8.911111,5.044444,12.811111,0.0,0.0,2.627778,64.925744
94,94,GB_UKI,2020-04-04,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,765.0,225.0,13899.0,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-84.0,-38.0,-30.0,-77.0,-63.0,23.0,9.411111,2.666667,15.544444,0.0,0.0,2.611111,62.621198
95,95,GB_UKI,2020-04-05,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,636.0,196.0,14535.0,2372.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-84.0,-41.0,-15.0,-76.0,-61.0,18.0,14.033333,5.683333,20.355556,0.0,0.0,2.955556,47.303949
96,96,GB_UKI,2020-04-06,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,858.0,197.0,15393.0,2569.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-78.0,-35.0,-24.0,-79.0,-77.0,33.0,13.055556,7.855556,16.75,0.169333,0.0,5.805556,61.543842
97,97,GB_UKI,2020-04-07,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,946.0,221.0,16339.0,2790.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-79.0,-33.0,-9.0,-78.0,-78.0,34.0,11.822222,4.077778,18.783333,0.0762,0.0,4.0,58.788901
98,98,GB_UKI,2020-04-08,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,867.0,232.0,17206.0,3022.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-80.0,-33.0,-19.0,-79.0,-78.0,34.0,14.238889,8.422222,21.094444,0.0,0.0,7.522222,64.076798
99,99,GB_UKI,2020-04-09,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,791.0,200.0,17997.0,3222.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-78.0,-26.0,-10.0,-78.0,-78.0,34.0,14.722222,7.7,22.022222,0.0,0.0,7.216667,60.783511
100,100,GB_UKI,2020-04-10,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,622.0,174.0,18619.0,3396.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-83.0,-35.0,-13.0,-82.0,-85.0,38.0,14.722222,8.038889,22.138889,0.0,0.0,7.116667,60.445381
101,101,GB_UKI,2020-04-11,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,518.0,164.0,19137.0,3560.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-84.0,-36.0,-34.0,-77.0,-64.0,23.0,16.038889,8.688889,23.55,0.0,0.0,6.805556,54.533211
102,102,GB_UKI,2020-04-12,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,502.0,169.0,19639.0,3729.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-89.0,-60.0,-25.0,-78.0,-64.0,19.0,16.122222,8.961111,22.95,0.0,0.0,6.744444,54.224118
