,Unnamed: 0,location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
59,59,GB_UKH,2020-02-29,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,7.160494,4.228395,10.580247,8.345714,0.0,3.432099,77.298172
60,60,GB_UKH,2020-03-01,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.432099,3.012346,8.938272,1.778,0.0,0.395062,70.078052
61,61,GB_UKH,2020-03-02,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,4.627778,1.483333,8.583333,1.124857,0.0,0.944444,77.260589
62,62,GB_UKH,2020-03-03,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,7.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,4.35,0.694444,8.15,0.09525,0.0,1.316667,80.787743
63,63,GB_UKH,2020-03-04,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,7.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,4.216667,0.488889,8.283333,0.60325,0.0,1.444444,82.310139
64,64,GB_UKH,2020-03-05,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,4.938889,3.633333,5.75,1.161143,0.0,3.627778,91.339131
65,65,GB_UKH,2020-03-06,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,5.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,4.227778,0.377778,8.111111,1.1938,0.0,0.533333,77.306988
66,66,GB_UKH,2020-03-07,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,3.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.808642,-0.148148,10.5,0.0,0.0,3.277778,83.866697
67,67,GB_UKH,2020-03-08,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,2.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.097222,5.201389,11.993056,0.338667,0.0,5.347222,77.434672
68,68,GB_UKH,2020-03-09,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,4.0,1.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.916667,3.472222,10.361111,1.052286,0.0,3.705556,80.167797
69,69,GB_UKH,2020-03-10,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,16.0,0.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.283333,7.688889,15.077778,5.007429,10.16,9.616667,83.858414
70,70,GB_UKH,2020-03-11,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,15.0,1.0,66.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,10.227778,6.35,13.438889,0.41275,0.0,5.983333,75.092723
71,71,GB_UKH,2020-03-12,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,18.0,0.0,84.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.916667,3.811111,9.827778,0.3175,0.0,0.45,63.571182
72,72,GB_UKH,2020-03-13,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,38.0,1.0,122.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,7.011111,4.588889,10.377778,0.072571,0.0,2.455556,72.865833
73,73,GB_UKH,2020-03-14,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,16.0,0.0,138.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.302469,4.62963,11.216049,1.3208,0.0,5.722222,83.940309
74,74,GB_UKH,2020-03-15,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,35.0,2.0,173.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.58642,4.796296,11.17284,1.886857,0.0,6.197531,85.006962
75,75,GB_UKH,2020-03-16,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,24.0,2.0,197.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.438889,2.477778,10.577778,0.9144,0.0,2.755556,77.490141
76,76,GB_UKH,2020-03-17,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,40.0,2.0,237.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.383333,4.238889,13.994444,0.0,0.0,5.7,77.932076
77,77,GB_UKH,2020-03-18,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,73.0,3.0,310.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,10.261111,6.288889,13.361111,0.508,0.0,8.3,87.715185
78,78,GB_UKH,2020-03-19,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,56.0,5.0,366.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.627778,5.261111,8.238889,1.2065,0.0,4.527778,86.62157
79,79,GB_UKH,2020-03-20,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,75.0,2.0,441.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.316667,4.288889,9.311111,0.1016,0.0,2.977778,79.370487
80,80,GB_UKH,2020-03-21,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,76.0,9.0,517.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.296296,2.240741,8.567901,0.225778,0.0,-0.592593,65.817162
81,81,GB_UKH,2020-03-22,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,91.0,13.0,608.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,4.790123,-0.0,9.283951,0.0,0.0,-0.598765,68.151557
82,82,GB_UKH,2020-03-23,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,191.0,13.0,799.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.9,2.083333,10.15,0.0,0.0,-0.861111,62.260921
83,83,GB_UKH,2020-03-24,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,155.0,23.0,954.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,7.066667,1.322222,13.15,0.0,0.0,-0.783333,57.802211
84,84,GB_UKH,2020-03-25,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,172.0,22.0,1126.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.572222,0.672222,12.35,0.0,0.0,-2.383333,53.379152
85,85,GB_UKH,2020-03-26,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,216.0,34.0,1342.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.7,-0.844444,12.072222,0.0,0.0,-1.688889,59.533226
86,86,GB_UKH,2020-03-27,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,243.0,38.0,1585.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.561111,1.027778,12.216667,0.0,0.0,0.655556,66.544289
87,87,GB_UKH,2020-03-28,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,183.0,36.0,1768.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.993827,3.364198,9.611111,0.0,0.0,1.444444,72.703649
88,88,GB_UKH,2020-03-29,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,210.0,49.0,1978.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,4.141975,1.790123,6.895062,0.4064,0.0,-2.790123,60.795444
89,89,GB_UKH,2020-03-30,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,302.0,52.0,2280.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.116667,1.366667,9.544444,0.719667,0.0,1.566667,77.910377
90,90,GB_UKH,2020-03-31,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,324.0,71.0,2604.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,5.566667,0.677778,10.022222,0.508,0.0,-0.094444,67.325915
91,91,GB_UKH,2020-04-01,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,334.0,75.0,2938.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,4.077778,-1.461111,8.288889,0.0,0.0,0.127778,75.521452
92,92,GB_UKH,2020-04-02,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,372.0,71.0,3310.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.074074,1.740741,12.703704,0.0,0.0,2.938272,70.065882
93,93,GB_UKH,2020-04-03,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,350.0,85.0,3660.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,7.966667,4.477778,11.694444,0.0,0.0,1.533333,63.91905
94,94,GB_UKH,2020-04-04,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,268.0,70.0,3928.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.91358,2.154321,15.271605,0.0,0.0,2.975309,66.47616
95,95,GB_UKH,2020-04-05,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,281.0,91.0,4209.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.487654,5.08642,19.049383,0.0,0.0,3.537037,54.617141
96,96,GB_UKH,2020-04-06,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,384.0,77.0,4593.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.54321,6.975309,16.740741,0.0,0.0,4.981481,60.04518
97,97,GB_UKH,2020-04-07,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,386.0,110.0,4979.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.234568,3.080247,17.969136,0.0,0.0,3.358025,58.45004
98,98,GB_UKH,2020-04-08,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,409.0,116.0,5388.0,1075.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,13.6,6.644444,20.727778,0.0,0.0,6.283333,61.434197
99,99,GB_UKH,2020-04-09,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,323.0,95.0,5711.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,14.105556,7.861111,20.805556,0.0,0.0,6.527778,60.724464
100,100,GB_UKH,2020-04-10,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,319.0,71.0,6030.0,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,13.0,6.746914,20.006173,0.0,0.0,6.839506,66.346938
101,101,GB_UKH,2020-04-11,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,271.0,103.0,6301.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,14.987654,6.87037,22.41358,0.0,0.0,6.179012,55.752057
102,102,GB_UKH,2020-04-12,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,259.0,101.0,6560.0,1445.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,15.012346,8.024691,22.302469,1.524,0.0,7.796296,62.355726
103,103,GB_UKH,2020-04-13,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,292.0,86.0,6852.0,1531.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,7.094444,5.144444,9.355556,2.12725,0.0,0.238889,61.895451
104,104,GB_UKH,2020-04-14,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,289.0,71.0,7141.0,1602.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,6.790123,3.098765,11.432099,0.0,0.0,-0.246914,60.899118
105,105,GB_UKH,2020-04-15,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,296.0,87.0,7437.0,1689.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.858025,0.777778,16.259259,0.0,0.0,1.358025,59.510653
106,106,GB_UKH,2020-04-16,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,336.0,86.0,7773.0,1775.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.388889,2.027778,19.005556,0.0,0.0,4.055556,60.892353
107,107,GB_UKH,2020-04-17,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,366.0,86.0,8139.0,1861.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.469136,6.191358,13.703704,0.0508,0.0,4.907407,73.2643
108,108,GB_UKH,2020-04-18,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,328.0,74.0,8467.0,1935.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.401235,5.845679,11.845679,1.778,0.0,5.709877,83.322854
109,109,GB_UKH,2020-04-19,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,318.0,75.0,8785.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.604938,4.777778,15.154321,0.649111,0.0,3.777778,67.157352
110,110,GB_UKH,2020-04-20,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,362.0,70.0,9147.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,10.772222,5.216667,15.944444,0.0,0.0,3.15,59.718351
111,111,GB_UKH,2020-04-21,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,406.0,79.0,9553.0,2159.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.203704,6.839506,16.191358,0.0,0.0,3.919753,60.917046
112,112,GB_UKH,2020-04-22,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,522.0,77.0,10075.0,2236.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.805556,7.311111,18.883333,0.0,0.0,5.155556,60.189044
113,113,GB_UKH,2020-04-23,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,476.0,58.0,10551.0,2294.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.746914,4.802469,21.024691,0.0,0.0,5.62963,62.171497
114,114,GB_UKH,2020-04-24,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,424.0,83.0,10975.0,2377.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.216667,5.738889,18.177778,0.0,0.0,5.472222,68.271668
115,115,GB_UKH,2020-04-25,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,375.0,59.0,11350.0,2436.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.4,5.022222,14.933333,0.0,0.0,4.905556,73.748594
116,116,GB_UKH,2020-04-26,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,357.0,64.0,11707.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.188889,3.588889,19.255556,0.0,0.0,4.788889,61.017188
117,117,GB_UKH,2020-04-27,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,513.0,58.0,12220.0,2558.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.594444,7.277778,15.494444,0.0,0.0,6.666667,71.928247
