location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
HR,2020-05-13,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,8,0,1603,2221,94,50340,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-18,-6,22,-42,-30,9,2,1,2,3,1,1,2,4,2,2,0,0,2,3,2,0,0,0,0,70.37,15.2,7.4,21.611111,6.731,,10.080247,71.215351
HR,2020-05-14,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,1,1,1228,2222,95,51568,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-19,-8,16,-42,-30,8,2,1,2,3,1,1,2,4,2,2,0,0,2,3,2,0,0,0,0,70.37,18.994444,12.55,24.227778,0.0,,12.395062,65.262065
HR,2020-05-15,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,2,0,857,2224,95,52425,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-20,-2,12,-43,-30,8,2,1,2,3,1,1,2,4,2,2,0,0,2,3,2,0,0,0,0,70.37,16.594444,11.372222,21.766667,0.056444,,10.092593,65.443132
HR,2020-05-16,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,2,0,1452,2226,95,53877,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-18,5,30,-32,-10,1,2,1,2,3,1,1,2,4,2,2,0,0,2,3,2,0,0,0,0,70.37,13.15,8.705556,16.061111,3.922889,20.32,8.333333,72.003649
HR,2020-05-17,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,2,0,943,2228,95,54820,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-41,-77,36,-36,-13,1,2,1,2,3,1,1,2,4,2,2,0,0,2,3,2,0,0,0,0,70.37,15.927778,11.566667,19.127778,1.467556,,11.253086,73.097357
HR,2020-05-18,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,4,1,980,2232,96,55800,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-7,2,35,-35,-27,6,2,1,2,3,1,1,2,4,2,2,0,0,2,3,2,0,0,0,0,70.37,17.105556,12.827778,20.772222,0.0254,,12.512346,74.645813
HR,2020-05-19,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,2,0,1221,2234,96,57021,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-14,-5,4,-40,-28,9,2,1,2,3,1,1,2,4,2,2,0,0,2,3,2,0,0,0,0,70.37,15.833333,13.516667,17.733333,1.100667,,12.67284,81.830037
HR,2020-05-20,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,3,1,,2237,97,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-13,-4,2,-40,-29,9,2,1,2,3,1,1,2,4,2,2,0,0,2,3,2,0,0,0,0,70.37,14.366667,11.0,16.988889,20.150667,,11.166667,81.807114
HR,2020-05-21,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,6,2,,2243,99,59911,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-6,0,45,-32,-28,6,2,1,2,3,1,1,2,4,2,2,0,0,2,3,2,0,0,0,0,70.37,15.688889,8.827778,20.611111,2.9718,,5.506173,51.282318
HR,2020-05-22,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,953,2243,99,60864,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-11,1,43,-33,-26,6,2,1,2,3,1,1,2,4,2,2,0,0,2,3,2,0,0,0,0,70.37,16.305556,7.122222,22.3,0.0,,6.691358,53.067283
HR,2020-05-23,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,1,0,618,2244,99,61482,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-11,5,64,-25,-4,-2,2,1,2,3,1,1,2,4,2,2,0,0,2,3,2,0,0,0,0,70.37,19.505556,13.161111,25.027778,0.0,,11.796296,60.832147
HR,2020-05-24,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,1,940,2244,100,62422,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-33,-76,41,-30,-9,1,2,1,2,3,1,1,2,4,2,2,0,0,2,3,2,0,0,0,0,70.37,15.561111,10.177778,20.011111,16.538222,10.16,8.08642,61.539127
HR,2020-05-25,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,1,1260,2244,101,63682,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-6,4,25,-34,-25,6,2,1,2,3,1,1,0,4,2,2,0,0,2,3,2,0,0,0,0,62.04,14.872222,8.216667,21.405556,0.112889,,7.407407,61.417888
HR,2020-05-26,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,584,2244,101,64266,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-9,-5,20,-34,-23,7,2,1,1,2,1,1,0,4,2,2,0,0,2,3,2,0,0,0,0,53.7,12.855556,8.538889,17.283333,5.616222,,7.04321,68.786305
HR,2020-05-27,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,1,1,828,2245,102,65094,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-7,-1,35,-31,-23,6,2,1,1,2,1,1,0,4,2,2,0,0,2,3,2,0,0,0,0,53.7,14.416667,7.466667,19.822222,2.032,,6.462963,59.543694
HR,2020-05-28,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,1,415,2245,103,65509,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-8,-2,30,-31,-23,6,2,1,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,50.93,14.755556,7.183333,20.483333,0.197556,,6.796296,58.384222
HR,2020-05-29,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,1,0,635,2246,103,66144,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-3,25,38,-26,-23,4,2,1,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,50.93,13.761111,8.416667,18.738889,1.4224,,7.598765,67.048917
HR,2020-05-30,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,261,2246,103,66405,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-45,-79,57,-39,-29,3,2,1,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,50.93,14.311111,9.183333,19.088889,0.4318,,5.901235,57.756247
HR,2020-05-31,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,290,2246,103,66695,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-13,-16,35,-20,6,-1,2,1,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,50.93,13.388889,6.522222,18.527778,0.0,,5.851852,60.771385
HR,2020-06-01,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,602,2246,103,67297,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,3,9,48,-24,-20,4,2,1,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,50.93,15.422222,10.472222,21.022222,0.846667,,9.401235,68.310077
HR,2020-06-02,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,517,2246,103,67814,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-3,0,48,-26,-19,4,2,1,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,50.93,16.827778,9.877778,22.805556,0.508,,9.253086,60.860097
HR,2020-06-03,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,1,0,183,2247,103,67997,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-4,0,42,-29,-20,4,2,1,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,50.93,17.805556,10.138889,23.988889,2.8575,,10.728395,63.201508
HR,2020-06-04,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,270,2247,103,68267,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-5,-1,23,-27,-20,5,2,1,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,50.93,17.338889,12.716667,20.961111,1.298222,,11.209877,67.615274
HR,2020-06-05,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,1,247,2247,104,68514,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-9,2,8,-30,-21,6,2,1,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,50.93,17.205556,13.555556,21.038889,14.308667,20.32,13.561728,78.824888
HR,2020-06-06,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,226,2247,104,68740,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-2,2,74,-14,5,-3,2,1,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,50.93,18.716667,11.711111,24.172222,3.2258,,13.160494,69.667038
HR,2020-06-07,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,126,2247,104,68866,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-3,-13,65,-12,12,-3,2,1,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,50.93,19.933333,12.138889,24.583333,0.0,,12.401235,61.952539
HR,2020-06-08,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,2,249,2247,106,69115,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,0,2,43,-23,-20,4,2,1,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,50.93,16.6,14.344444,19.411111,3.217333,10.16,13.728395,82.249497
HR,2020-06-09,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,2,0,234,2249,106,69349,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,1,2,51,-24,-20,4,2,1,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,50.93,15.761111,13.05,19.288889,19.134667,40.64,13.41358,85.352867
HR,2020-06-10,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,257,2249,106,69606,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,13,33,64,-15,-20,0,2,1,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,50.93,16.294444,11.172222,21.916667,7.366,10.16,11.938272,74.937596
HR,2020-06-11,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,1,115,2249,107,69721,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-34,-76,125,-48,-71,14,2,1,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,50.93,16.688889,9.594444,22.111111,2.568222,,11.166667,69.399742
HR,2020-06-12,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,2,0,246,2251,107,69967,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,7,24,106,-23,-33,4,2,2,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,54.63,18.755556,10.444444,24.194444,1.27,,11.17284,61.666244
HR,2020-06-13,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,1,0,143,2252,107,70110,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,2,4,132,-12,3,-5,2,2,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,54.63,20.733333,12.427778,26.2,0.0,,12.969136,61.377115
HR,2020-06-14,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,2,0,144,2254,107,70254,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,0,-7,76,-3,15,-5,2,2,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,54.63,20.094444,14.661111,24.366667,0.1905,,12.759259,63.225876
HR,2020-06-15,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,1,0,272,2255,107,70526,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,3,9,58,-23,-20,3,2,2,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,54.63,17.161111,14.811111,19.188889,4.374444,,14.919753,86.058864
HR,2020-06-16,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,3,0,186,2258,107,70712,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,6,8,80,-17,-19,3,2,2,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,54.63,19.055556,14.511111,23.177778,3.358444,,13.098765,68.573932
HR,2020-06-17,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,11,0,283,2269,107,70995,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,7,10,86,-17,-19,2,2,2,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,54.63,19.177778,15.222222,23.477778,1.326444,,14.234568,72.90439
HR,2020-06-18,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,11,0,819,2280,107,71814,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,8,7,98,-15,-19,1,2,2,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,54.63,20.516667,14.166667,25.238889,3.4544,10.16,13.524691,64.124542
HR,2020-06-19,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,19,0,388,2299,107,72202,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,4,11,105,-12,-20,1,2,2,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,54.63,19.544444,13.716667,24.361111,0.338667,,12.666667,63.96021
HR,2020-06-20,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,18,0,276,2317,107,72478,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,4,10,127,-4,3,-4,2,2,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,54.63,17.833333,13.977778,22.327778,13.828889,,13.314815,75.365859
HR,2020-06-21,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,19,0,268,2336,107,72746,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,8,10,114,-5,12,-3,2,2,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,54.63,17.377778,14.316667,20.472222,4.176889,,13.876543,79.887209
HR,2020-06-22,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,30,0,347,2366,107,73093,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-19,-29,173,-40,-68,10,2,2,1,2,1,1,0,3,2,2,0,0,2,3,2,0,0,0,0,54.63,20.827778,14.938889,25.788889,0.4318,,12.87037,60.939938
