location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,current_hospitalized_patients,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
IT,2022-03-31,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,73195,159,79977,486813,14642354,159383,13205927,200908095,10366,468,1742,48782551,5636,46322733,42346,135967900,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-17,13,-3,-23,-9,6,2,3,2,1,2,1,0,2,1,2,,,2,3,2,,0,2,5,63.89,13.45679,11.049383,15.283951,12.2428,,11.419753,87.651991
IT,2022-04-01,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,74350,154,82443,514823,14719394,159537,13288370,201422918,10457,476,1215,48783766,4140,46326873,31732,135999632,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-16,17,2,-22,-9,5,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,11.604938,8.487654,14.283951,4.360333,,7.512346,76.168799
IT,2022-04-02,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,70803,129,65159,477041,14790806,159666,13353529,201899959,10442,493,1284,48785050,4159,46331032,29593,136029225,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-18,9,-8,-22,-9,4,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,7.104167,4.645833,9.854167,3.048,,2.361111,72.375569
IT,2022-04-03,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,53588,118,48486,364182,14845815,159784,13402015,202264141,10506,489,318,48785368,945,46331977,5946,136035171,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-19,5,4,-14,-5,4,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,7.740741,2.490741,11.944444,2.8448,,2.490741,69.787763
IT,2022-04-04,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,30630,125,40915,1383218,14877144,159909,13442930,203647359,10724,483,949,48786317,3497,46335474,27041,136062212,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-15,15,17,-19,-8,4,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,9.697531,4.444444,14.320988,0.0,,2.845679,62.99096
IT,2022-04-05,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,88173,194,88637,588576,14966058,160103,13531567,204235935,10717,471,1102,48787419,3580,46339054,28991,136091203,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-10,16,41,-16,-8,3,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,11.796296,4.117284,17.080247,0.0,,2.537037,53.828876
IT,2022-04-06,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,69278,149,70267,461448,15035943,160252,13601834,204697383,10630,466,1161,48788580,3867,46342921,28134,136119337,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-13,16,25,-19,-8,4,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,9.851852,5.04321,13.58642,0.6604,,5.080247,72.477532
IT,2022-04-07,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,69596,150,90774,469803,15106066,160402,13692608,205167186,10549,471,1187,48789767,3767,46346688,29503,136148840,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-11,17,26,-17,-8,4,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,11.839506,6.907407,15.654321,1.49225,,7.259259,73.916703
IT,2022-04-08,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,66535,144,70946,442029,15173707,160546,13763554,205609215,10564,462,1240,48791007,4392,46351080,33625,136182465,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-10,19,35,-15,-8,3,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,14.475309,9.944444,17.635802,0.0,,10.462963,77.198768
IT,2022-04-09,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,63992,112,76051,438449,15238128,160658,13839605,206047664,10485,462,1176,48792183,3993,46355073,30065,136212530,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-13,11,22,-11,-7,2,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,13.791667,9.930556,16.013889,0.0,,8.993056,72.982074
IT,2022-04-10,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,51376,90,45139,352265,15292048,160748,13884744,206399929,10503,465,288,48792471,766,46355839,5860,136218390,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-13,8,36,-2,-1,1,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,10.826389,5.416667,14.916667,0.072571,,-0.527778,46.096258
IT,2022-04-11,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,28368,115,42384,192782,15320753,160863,13927128,206592711,10722,466,1053,48793524,3535,46359374,28522,136246912,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-8,21,41,-14,-7,3,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,11.882716,3.814815,17.401235,0.0,,2.123457,52.167044
IT,2022-04-12,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,83643,169,87904,563018,15404809,161032,14015032,207155729,10670,463,1043,48794567,3164,46362538,27785,136274697,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-4,24,49,-11,-7,2,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,12.5,5.0,18.41358,0.0,,3.623457,55.578183
IT,2022-04-13,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,62037,155,63318,419995,15467395,161187,14078350,207575724,10615,449,1136,48795703,3296,46365834,29112,136303809,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-3,26,52,-9,-7,2,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,14.820988,6.716049,21.320988,0.0,,4.783951,51.492359
IT,2022-04-14,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,64951,149,65664,438375,15533012,161336,14144014,208014099,10495,420,1204,48796907,3189,46369023,35973,136339782,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-1,27,61,-11,-18,3,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,16.802469,8.641975,23.024691,0.0,,6.45679,51.864959
IT,2022-04-15,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,61555,133,70895,397482,15595302,161469,14214909,208411581,10399,419,944,48797851,2832,46371855,32297,136372079,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-2,35,77,-12,-26,4,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,17.17284,9.5,23.45679,0.0,,8.462963,57.296041
IT,2022-04-16,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,63815,133,61986,424482,15659835,161602,14276895,208836063,10289,411,589,48798440,1923,46373778,18927,136391006,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-11,27,61,-6,-23,2,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,17.576389,10.208333,23.784722,0.0,,6.680556,49.578222
IT,2022-04-17,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,51993,85,47468,334224,15712088,161687,14324363,209170287,10161,403,34,48798474,58,46373836,514,136391520,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-38,-58,38,-14,-20,1,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,12.798611,9.263889,16.104167,0.0,,1.798611,47.906498
IT,2022-04-18,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,18380,79,27704,105739,15730676,161766,14352067,209276026,10351,411,37,48798511,136,46373972,1909,136393429,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-19,-30,202,-21,-81,8,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,13.291667,7.513889,18.006944,0.0,,0.340278,41.860492
IT,2022-04-19,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,27214,127,35763,174098,15758002,161893,14387830,209450124,10636,422,1006,48799517,3200,46377172,42129,136435558,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-8,19,59,-12,-24,4,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,13.580247,5.685185,18.246914,0.0,,4.728395,55.472727
IT,2022-04-20,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,99848,205,101614,610600,15858442,162098,14489444,210060724,10620,413,1022,48800539,3220,46380392,44991,136480549,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-11,19,37,-13,-10,4,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,14.87037,9.246914,19.290123,0.0,,8.919753,68.092954
IT,2022-04-21,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,75020,166,59916,446180,15934437,162264,14549360,210506904,10646,415,995,48801534,2615,46383007,45217,136525766,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-12,18,13,-16,-9,5,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,15.722222,12.802469,18.141975,1.1684,,11.611111,77.215881
IT,2022-04-22,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,73212,202,73233,437193,16008181,162466,14622593,210944097,10487,411,1012,48802546,2623,46385630,48300,136574066,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-11,19,19,-16,-10,4,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,13.895062,11.530864,16.962963,7.366,,10.04321,77.761618
IT,2022-04-23,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,70520,143,61778,421533,16079209,162609,14684371,211365630,10323,409,836,48803382,2269,46387899,37774,136611840,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-12,12,37,-5,-8,2,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,15.9375,10.902778,19.611111,0.0,,10.458333,70.492665
IT,2022-04-24,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,56263,79,44849,326211,16136057,162688,14729220,211691841,10311,416,123,48803505,405,46388304,6828,136618668,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-11,8,34,-6,-3,2,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,15.0625,11.763889,18.6875,5.588,,9.381944,69.370839
IT,2022-04-25,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,24878,93,26738,138803,16161339,162781,14755958,211830644,10466,416,46,48803551,158,46388462,3441,136622109,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-7,-19,167,-24,-76,12,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,15.472222,11.451389,19.194444,0.072571,,11.333333,76.716563
IT,2022-04-26,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,29575,146,37462,182675,16191323,162927,14793420,212013319,10737,409,895,48804446,2462,46390924,49466,136671575,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-8,24,42,-10,-8,2,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,16.049383,10.141975,20.376543,0.028222,,9.308642,65.054722
IT,2022-04-27,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,87940,186,88545,554526,16279754,163113,14881965,212567845,10549,394,882,48805328,2095,46393019,49167,136720742,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-6,22,56,-10,-6,2,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,16.845679,8.91358,22.111111,0.0,,8.469136,58.55491
IT,2022-04-28,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,69204,131,55773,441526,16349788,163244,14937738,213009371,10458,382,747,48806075,2115,46395134,46032,136766774,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-5,20,49,-11,-7,2,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,18.166667,11.277778,22.987654,0.0,,5.216049,42.874214
IT,2022-04-29,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,58861,133,60951,381239,16409183,163377,14998689,213390610,10313,371,862,48806937,1893,46397027,47147,136813921,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-6,20,52,-10,-7,2,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,17.660494,10.364198,22.339506,0.0,,5.567901,45.430977
IT,2022-04-30,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,53602,130,71625,383073,16463200,163507,15070314,213773683,10192,366,689,48807626,1615,46398642,35771,136849692,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-7,12,57,-3,-5,0,2,2,2,0,2,0,0,2,1,1,,,2,3,2,,0,2,5,53.7,16.548611,10.020833,21.659722,0.0,,6.722222,52.732226
IT,2022-05-01,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,40757,105,39195,287601,16504791,163612,15109509,214061284,10104,366,38,48807664,83,46398725,2368,136852060,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-17,-14,50,1,-6,0,1,2,0,0,0,0,0,2,1,1,,,2,3,2,,0,2,5,27.78,14.444444,9.465278,19.069444,0.6096,,8.381944,67.037713
IT,2022-05-02,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,18896,124,45512,122444,16523859,163736,15155021,214183728,10162,368,508,48808172,1204,46399929,34689,136886749,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-5,23,47,-10,-7,2,1,2,0,0,0,0,0,2,1,1,,,2,3,2,,0,2,5,27.78,15.666667,8.697531,21.209877,0.508,,8.802469,63.936495
IT,2022-05-03,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,62071,153,67398,411047,16586268,163889,15222419,214594775,10061,366,582,48808754,1314,46401243,42842,136929591,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-4,21,49,-10,-7,2,1,2,0,0,0,0,0,2,1,1,,,2,3,2,,0,2,5,27.78,16.302469,9.388889,21.697531,0.762,,9.790123,65.587191
IT,2022-05-04,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,47039,152,60381,335275,16633911,164041,15282800,214930050,9985,371,650,48809404,1440,46402683,44441,136974032,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-4,20,44,-11,-6,2,1,2,0,0,0,0,0,2,1,1,,,2,3,2,,0,2,5,27.78,16.530864,10.777778,21.660494,0.41275,,11.388889,72.054662
IT,2022-05-05,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,48255,138,70523,327178,16682626,164179,15353323,215257228,9753,369,594,48809998,1332,46404015,43797,137017829,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-7,18,20,-13,-7,3,1,2,0,0,0,0,0,2,1,1,,,2,3,2,,0,2,5,27.78,14.87037,10.814815,18.148148,0.4064,,11.141975,79.000561
IT,2022-05-06,ChIJA9KNRIL-1BIRb15jJFz1LOI,Q38,country/ITA,IT,Italy,IT,ITA,0,43947,125,62978,302406,16726990,164304,15416301,215559634,9527,363,550,48810548,1364,46405379,42556,137060385,60359546,29384766,30974780,17645430,42651966,4234019,11351117,202.9,0.873,5090482,5768874,6201270,7074218,9242654,9352231,7337210,5962533,4330074,2083196780000,34456,0.769,365331,42.5,12.5,301340,223236,73540,83.4,23.7,5.0,2.6,15.0,9.5,5.7401,3.9774,2840.130615,667.027588,-9,17,11,-14,-8,4,1,2,0,0,0,0,0,2,1,1,,,2,3,2,,0,2,5,27.78,17.740741,14.740741,21.148148,3.556,,11.648148,68.49876
