location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
RU,2022-01-10,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,17525,783,,10684204,317687,,24215,74265032,135373,67395835,174463,147564815,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-15,0,-8,-6,-12,4,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,2,5,48.61,-20.555556,-25.055556,-15.458333,1.5875,786.553333,-23.597222,76.656753
RU,2022-01-11,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,17946,745,,10702150,318432,,106687,74371719,328787,67724622,747958,148312773,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-14,0,-9,-6,-12,3,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,2,5,48.61,-28.5,-32.222222,-23.944444,0.762,742.315,-31.638889,74.347213
RU,2022-01-12,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,21155,740,,10723305,319172,244923121,132119,74503838,292498,68017120,486110,148798883,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-15,-1,-12,-6,-10,3,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,2,5,48.61,-36.277778,-39.083333,-31.083333,0.5715,737.87,-39.75,70.194461
RU,2022-01-13,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,23820,739,,10747125,319911,,188178,74692016,563904,68581024,821160,149620043,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-15,1,-12,-6,-10,3,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,2,5,48.61,-32.902778,-39.527778,-28.125,0.9525,684.106667,-36.194444,72.221821
RU,2022-01-14,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,27179,723,,10774304,320634,,6223,74698239,0,,20807,149640850,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-16,-2,-15,-6,-10,3,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-24.291667,-31.958333,-21.125,1.3335,780.626667,-27.513889,74.579573
RU,2022-01-15,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,29230,686,,10803534,321320,,56321,74754560,36101,68617125,125437,149766287,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-15,-1,-16,-8,-10,3,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-20.236111,-24.847222,-18.222222,1.27,725.17,-23.625,74.32732
RU,2022-01-16,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,30726,670,,10834260,321990,246890225,106766,74861326,94734,68711859,213645,149979932,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-15,-2,-4,-7,-8,2,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-14.666667,-21.833333,-11.388889,0.0,725.17,-18.236111,74.363695
RU,2022-01-17,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,31252,688,,10865512,322678,,80531,74941857,28194,68740053,116573,150096505,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-14,0,-10,-3,-9,3,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-12.847222,-15.847222,-10.097222,2.032,722.63,-15.972222,77.456481
RU,2022-01-18,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,33899,698,,10899411,323376,,169209,75111066,218502,68958555,695366,150791871,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-14,0,-6,-3,-10,3,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-12.152778,-16.027778,-9.583333,1.7145,690.033333,-15.819444,74.359057
RU,2022-01-19,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,38850,684,,10938261,324060,,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-12,1,-1,-3,-11,3,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-12.958333,-16.944444,-10.944444,1.524,780.626667,-16.180556,76.973707
RU,2022-01-20,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,49513,692,,10987774,324752,248781136,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-13,0,-9,-6,-11,3,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-10.611111,-12.902778,-9.722222,1.8415,783.166667,-13.347222,80.490264
RU,2022-01-21,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,57212,681,612579,11044986,325433,249393715,223413,75334479,71057,69029612,402671,151194542,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-15,0,-12,-7,-12,4,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-9.347222,-12.402778,-8.402778,1.016,744.855,-12.930556,76.836936
RU,2022-01-22,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,63205,679,,11108191,326112,,359402,75693881,271419,69301031,700217,151894759,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-16,-3,-15,-10,-13,3,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-9.333333,-12.388889,-7.875,0.762,740.41,-12.027778,80.894613
RU,2022-01-23,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,65109,655,,11173300,326767,250691974,22719,75716600,6114,69307145,36218,151930977,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-19,-5,-9,-12,-11,3,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-13.138889,-17.125,-9.763889,1.0795,744.855,-15.875,80.127156
RU,2022-01-24,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,67809,681,,11241109,327448,,131115,75847715,0,,535560,152466537,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-17,-2,-14,-9,-15,5,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-23.069444,-29.805556,-15.75,1.3335,755.015,-26.013889,76.900459
RU,2022-01-25,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,74692,657,,11315801,328105,251142263,25642,75873357,0,,34707,152501244,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-14,0,-12,-10,-17,5,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-28.083333,-31.972222,-24.986111,0.127,757.555,-31.111111,75.254296
RU,2022-01-26,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,88816,665,543339,11404617,328770,251685602,150861,76024218,107324,69414469,415633,152916877,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-16,-1,-13,-11,-18,5,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-27.833333,-33.319444,-25.597222,0.0635,757.555,-30.75,76.059984
RU,2022-01-27,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,98040,673,,11502657,329443,,,,,,,,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-17,-2,-13,-13,-19,6,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-25.875,-29.694444,-24.569444,0.254,749.935,-29.041667,74.595574
RU,2022-01-28,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,113122,668,,11615779,330111,253395368,287391,76311609,91257,69505726,500931,153417808,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-18,-3,-17,-14,-20,7,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-21.958333,-26.638889,-19.875,0.4445,742.95,-25.180556,75.100924
RU,2022-01-29,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,121228,617,,11737007,330728,,142662,76454271,75853,69581579,244523,153662331,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-20,-5,-19,-16,-19,5,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-22.472222,-24.680556,-20.472222,1.016,740.41,-25.652778,75.287964
RU,2022-01-30,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,124070,621,,11861077,331349,255296660,101635,76555906,123280,69704859,421691,154084022,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-23,-7,-14,-16,-13,4,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-27.694444,-30.097222,-24.694444,1.3335,740.41,-30.861111,74.28583
RU,2022-01-31,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,125836,663,866584,11986913,332012,256163244,29405,76585311,110269,69815128,290043,154374065,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-19,-3,-15,-14,-21,7,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-27.597222,-31.652778,-24.333333,0.6985,745.49,-31.041667,72.377894
RU,2022-02-01,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,141883,678,738798,12128796,332690,256902042,77774,76663085,152648,69967776,349649,154723714,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-18,-2,-13,-13,-23,7,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-21.944444,-28.763889,-19.625,2.159,750.57,-24.708333,78.14896
RU,2022-02-02,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,155768,667,738376,12284564,333357,257640418,69864,76732949,45655,70013431,169273,154892987,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-18,-2,-13,-15,-24,7,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-21.375,-24.527778,-19.875,1.778,767.715,-24.361111,76.769915
RU,2022-02-03,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,168201,682,1012145,12452765,334039,258652563,65170,76798119,66618,70080049,161060,155054047,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-18,-2,-12,-15,-24,7,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-26.958333,-30.458333,-22.763889,1.016,719.666667,-29.944444,75.738062
RU,2022-02-04,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,177282,714,1118115,12630047,334753,259770678,142377,76940496,151979,70232028,324548,155378595,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-20,-3,-17,-16,-25,8,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-24.375,-31.263889,-21.902778,0.762,762.0,-27.388889,75.926611
RU,2022-02-05,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,180071,661,,12810118,335414,,167971,77108467,83722,70315750,268763,155647358,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-20,-5,-19,-16,-23,5,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-22.152778,-29.680556,-19.444444,2.54,774.7,-25.041667,77.300563
RU,2022-02-06,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,171905,609,,12982023,336023,,76027,77184494,9034,70324784,95925,155743283,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-22,-6,-11,-14,-15,3,0,2,1,2,0,2,2,3,1,2,,,2,3,1,,,3,5,48.61,-29.833333,-33.444444,-25.638889,0.635,880.11,-32.694444,76.336774
RU,2022-02-07,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,165643,698,,13147666,336721,263153282,12923,77197417,17031,70341815,34322,155777605,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-18,-3,-15,-13,-24,7,0,2,1,2,0,2,1,3,1,2,,,2,3,0,,,3,5,40.28,-36.388889,-39.069444,-33.097222,0.508,779.78,-39.930556,69.720118
RU,2022-02-08,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,183103,669,,13330769,337390,,346791,77544208,239767,70581582,661816,156439421,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-17,-2,-13,-12,-22,7,0,2,1,2,0,2,1,3,1,2,,,2,3,0,,,3,5,40.28,-35.888889,-39.208333,-34.111111,0.0,777.24,-39.388889,70.068941
RU,2022-02-09,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,197076,701,,13527845,338091,,109631,77653839,120261,70701843,318961,156758382,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-17,-2,-12,-11,-22,6,0,2,1,2,0,2,1,3,1,2,,,2,3,0,,,3,5,40.28,-33.236111,-37.694444,-29.666667,0.0,774.7,-36.708333,70.913261
RU,2022-02-10,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,203949,722,,13731794,338813,,114345,77768184,0,,292763,157051145,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-14,0,-11,-10,-21,6,0,2,1,2,0,2,1,3,1,2,,,2,3,0,,,3,5,40.28,-30.472222,-35.013889,-28.625,0.508,772.16,-33.736111,73.046307
RU,2022-02-11,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,203766,729,,13935560,339542,266851795,28645,77796829,9229,70711072,360617,157411762,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-14,0,-13,-10,-20,6,0,2,1,2,0,2,1,3,1,2,,,2,3,0,,,3,5,40.28,-32.0,-35.625,-28.041667,0.0635,769.62,-35.458333,71.356681
RU,2022-02-12,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,197949,706,,14133509,340248,,50181,77847010,183918,70894990,245443,157657205,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-13,-1,-13,-9,-18,3,0,2,1,2,0,2,1,3,1,2,,,2,3,0,,,3,5,40.28,-30.916667,-35.513889,-26.111111,0.0,756.073333,-34.972222,67.813737
RU,2022-02-13,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,180456,683,,14313965,340931,,95030,77942040,81676,70976666,190484,157847689,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-15,-1,-6,-8,-12,2,0,2,1,2,0,2,1,3,1,2,,,2,3,0,,,3,5,40.28,-28.555556,-33.25,-26.277778,0.0,769.62,-32.097222,71.523165
RU,2022-02-14,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,166631,704,,14480596,341635,269317948,42344,77984384,230453,71207119,275237,158122926,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-8,4,-7,-4,-16,4,0,2,1,2,0,2,1,3,1,2,,,2,3,0,,,3,5,40.28,-25.361111,-28.875,-21.666667,0.0,767.08,-29.166667,70.621081
RU,2022-02-15,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,179284,748,,14659880,342383,,60109,78044493,110513,71317632,288843,158411769,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-10,3,-5,-4,-15,4,0,2,1,2,0,2,1,3,1,2,,,2,3,0,,,3,5,40.28,-26.5,-29.083333,-24.402778,0.0,767.715,-30.694444,67.905269
RU,2022-02-16,ChIJ-yRniZpWPEURE_YRZvj9CRQ,Q159,country/RUS,RU,Russia,RU,RUS,0,180622,790,,14840502,343173,270341349,155963,78200456,114054,71431686,799444,159211213,145934460,67640299,78294161,36689646,107683889,12476171,33674031,8.911,0.816,18622607,15256037,15607785,24468555,20375317,18897666,18501369,8549718,5655406,1699876578871,11584,0.729,60189,66.416667,94.25,17098250,16305829,187538,72.657317,39.3,6.1,6.1,49.4,25.4,8.5429,4.0139,585.87323,237.238129,-10,3,-6,-5,-14,4,0,2,1,2,0,2,1,3,1,2,,,2,3,0,,,3,5,40.28,-28.791667,-31.930556,-25.569444,0.0,767.715,-32.472222,70.428051
