location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,new_intensive_care_patients_age_0,new_intensive_care_patients_age_1,new_intensive_care_patients_age_2,new_intensive_care_patients_age_3,new_intensive_care_patients_age_4,new_intensive_care_patients_age_5,new_intensive_care_patients_age_6,new_intensive_care_patients_age_7,new_intensive_care_patients_age_8,cumulative_intensive_care_patients_age_0,cumulative_intensive_care_patients_age_1,cumulative_intensive_care_patients_age_2,cumulative_intensive_care_patients_age_3,cumulative_intensive_care_patients_age_4,cumulative_intensive_care_patients_age_5,cumulative_intensive_care_patients_age_6,cumulative_intensive_care_patients_age_7,cumulative_intensive_care_patients_age_8,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,new_hospitalized_patients_male,new_hospitalized_patients_female,cumulative_hospitalized_patients_male,cumulative_hospitalized_patients_female,new_intensive_care_patients_male,new_intensive_care_patients_female,cumulative_intensive_care_patients_male,cumulative_intensive_care_patients_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
ES,2020-01-23,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,4,0,8,229,0,8,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,1,1,1,5,10,21,51,53,79,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,3,1,0,0,0,0,3,5,110,111,0,0,4,4,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.95679,1.41358,10.222222,0.47625,,2.416667,78.541543
ES,2020-01-24,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,4,0,15,244,1,9,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,7,1,1,1,5,10,23,55,55,86,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,4,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,3,1,0,0,0,0,11,4,121,115,1,0,5,4,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,6.987654,5.469136,9.049383,1.4605,,5.111111,88.113871
ES,2020-01-25,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,4,0,1,245,0,9,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5,10,23,56,55,86,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,3,1,0,0,0,0,1,0,122,115,0,0,5,4,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,7.135802,5.580247,9.030864,6.25475,,6.0,92.585828
ES,2020-01-26,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,4,0,3,248,0,9,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,5,11,24,57,55,86,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,3,1,0,0,0,0,2,1,124,116,0,0,5,4,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,6.555556,3.049383,10.839506,3.189111,,4.138889,84.363351
ES,2020-01-27,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,4,0,8,256,0,9,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,1,5,11,24,60,58,87,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,3,1,0,0,0,0,5,2,129,118,0,0,5,4,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,5.716049,1.54321,9.104938,0.03175,,4.194444,90.046058
ES,2020-01-28,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,4,0,10,266,0,9,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,1,1,1,5,12,26,61,61,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,3,1,0,0,0,0,2,8,131,126,0,0,5,4,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,10.296296,7.555556,12.598765,0.084667,,8.666667,89.755603
ES,2020-01-29,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,4,0,16,282,0,9,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,9,1,1,1,6,13,28,63,62,99,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,3,1,0,0,0,0,9,7,140,133,0,0,5,4,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,10.958333,9.479167,13.520833,0.0,,8.809524,86.753653
ES,2020-01-30,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,4,0,14,296,0,9,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,4,5,1,1,2,6,13,32,63,66,104,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,3,1,0,0,0,0,8,6,148,139,0,0,5,4,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,9.5,7.8125,11.625,0.03175,,7.277778,86.401378
ES,2020-01-31,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,1,0,5,0,14,310,0,9,,,,,,,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,4,5,2,1,2,7,13,33,65,70,109,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,2,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,1,0,4,1,0,0,0,0,10,4,158,143,0,0,5,4,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,246961,0,0,11.11,11.159722,8.770833,14.798611,0.15875,,8.920635,86.41115
ES,2020-02-01,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,5,0,9,319,1,10,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,2,1,2,7,13,35,66,71,113,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,4,3,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,4,1,0,0,0,0,2,6,160,149,0,1,5,5,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,13.013889,9.881944,17.333333,0.254,,10.531746,84.983377
ES,2020-02-02,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,5,0,15,334,0,10,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,5,4,2,1,3,7,15,37,67,76,117,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,3,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,4,1,0,0,0,0,9,6,169,155,0,0,5,5,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,10.909722,9.152778,12.534722,0.0635,,9.380952,90.766033
ES,2020-02-03,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,5,0,18,352,0,10,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6,6,3,1,3,7,15,37,71,82,123,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,3,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,4,1,0,0,0,0,12,5,181,160,0,0,5,5,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,11.537037,7.253086,17.691358,0.028222,,7.805556,78.273368
ES,2020-02-04,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,5,0,13,365,0,10,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,3,1,3,8,15,38,74,86,127,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,3,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,4,1,0,0,0,0,8,5,189,165,0,0,5,5,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,10.845679,4.481481,18.925926,0.0,,6.090278,73.272973
ES,2020-02-05,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,5,0,8,373,1,11,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,3,1,3,9,15,39,75,90,128,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,4,4,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,4,1,0,0,0,0,6,2,195,167,1,0,6,5,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,8.308642,2.654321,14.802469,0.0,,-0.076389,56.362262
ES,2020-02-06,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,5,0,18,391,1,12,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,10,3,1,3,9,15,40,78,93,138,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,5,4,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,4,1,0,0,0,0,8,9,203,176,1,0,7,5,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,6.666667,2.469136,11.58642,0.0,,3.736111,82.030907
ES,2020-02-07,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,5,0,19,410,3,15,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,8,3,1,3,9,17,41,82,97,146,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,6,6,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,4,1,0,0,0,0,13,6,216,182,2,1,9,6,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,7.641975,3.506173,13.006173,0.0,,4.6875,81.92493
ES,2020-02-08,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,5,0,6,416,0,15,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,3,1,3,9,17,42,85,99,146,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,6,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,4,1,0,0,0,0,3,3,219,185,0,0,9,6,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,7.493827,4.117284,10.987654,0.0,,6.020833,90.870362
ES,2020-02-09,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,1,0,6,0,7,423,0,15,,,,,,,0,0,0,0,1,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,1,3,9,18,42,85,102,149,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,6,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,1,0,5,1,0,0,0,0,5,2,224,187,0,0,9,6,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,8.240741,5.030864,11.444444,0.141111,,6.326389,88.224698
ES,2020-02-10,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,6,0,17,440,2,17,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,5,3,1,3,9,19,42,91,105,154,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,7,6,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,5,1,0,0,0,0,10,5,234,192,0,1,9,7,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,9.975309,5.895062,15.339506,0.0,,7.902778,87.365071
ES,2020-02-11,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,6,0,21,461,2,19,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,4,10,3,1,4,9,19,43,96,109,164,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,8,7,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,5,1,0,0,0,0,12,9,246,201,2,0,11,7,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,9.080247,5.234568,13.037037,0.028222,,7.854167,92.457116
ES,2020-02-12,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,3,0,9,0,19,480,0,19,,,,,,,0,0,0,1,0,2,0,0,0,1,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,3,1,4,9,19,43,102,112,173,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,7,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,3,5,4,0,0,0,0,11,7,257,208,0,0,11,7,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,9.8125,8.152778,11.645833,0.0,,8.285714,90.647481
ES,2020-02-13,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,1,9,1,20,500,1,20,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,4,10,3,1,4,10,21,44,104,116,183,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,9,7,0,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,0,0,5,4,1,0,1,0,9,11,266,219,1,0,12,7,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,11.11,10.590278,7.291667,14.381944,0.0635,,7.880952,83.673164
