location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
AL,2020-07-18,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,82,1,331,4090,112,31313,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,22.814815,17.345679,27.339506,0.127,,16.296296,67.043013
AL,2020-07-19,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,81,1,267,4171,113,31580,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,22.333333,15.067901,27.12963,0.056444,,12.888889,55.201442
AL,2020-07-20,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,119,4,482,4290,117,32062,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,22.049383,13.487654,28.611111,0.0,,13.333333,57.85076
AL,2020-07-21,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,68,3,496,4358,120,32558,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,24.592593,16.117284,31.246914,0.0,,15.345679,56.861374
AL,2020-07-22,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,108,3,477,4466,123,33035,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,25.851852,16.950617,32.969136,0.0,,15.32716,53.247103
AL,2020-07-23,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,104,5,564,4570,128,33599,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,26.648148,18.432099,33.197531,0.0,,16.098765,53.306627
AL,2020-07-24,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,67,6,304,4637,134,33903,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,26.555556,18.08642,33.277778,0.0,,16.981481,56.000288
AL,2020-07-25,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,126,4,504,4763,138,34407,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,25.845679,19.432099,32.012346,0.0,,17.944444,61.904404
AL,2020-07-26,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,117,6,500,4880,144,34907,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,24.765432,18.296296,29.753086,0.0,,17.524691,64.378515
AL,2020-07-27,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,117,4,507,4997,148,35414,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,25.604938,17.765432,32.395062,0.0,,16.234568,56.565687
AL,2020-07-28,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,108,2,502,5105,150,35916,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,26.783951,18.679012,33.419753,0.0,,15.179012,49.677494
AL,2020-07-29,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,92,4,507,5197,154,36423,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,26.858025,17.796296,34.253086,0.0,,15.765432,51.089988
AL,2020-07-30,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,79,3,500,5276,157,36923,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,27.987654,19.290123,35.333333,0.0,,16.567901,50.367189
AL,2020-07-31,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,120,4,510,5396,161,37433,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,27.771605,19.339506,35.123457,0.0,,17.87037,54.987627
AL,2020-08-01,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,123,5,474,5519,166,37907,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,27.148148,19.462963,33.734568,0.0,,18.08642,58.196141
AL,2020-08-02,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,101,6,474,5620,172,38381,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,28.487654,20.975309,35.006173,0.0,,13.512346,41.89621
AL,2020-08-03,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,130,4,546,5750,176,38927,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,27.061728,18.993827,33.475309,0.338667,,15.617284,50.83248
AL,2020-08-04,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,139,6,561,5889,182,39488,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,26.950617,19.191358,34.203704,0.112889,,17.080247,55.278389
AL,2020-08-05,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,127,6,531,6016,188,40019,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,22.444444,18.018519,28.333333,13.462,,16.580247,69.637606
AL,2020-08-06,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,135,1,586,6151,189,40605,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,1,1,0,2,1,2,0,0,2,1,2,0,0,3,0,62.96,21.475309,17.512346,26.549383,14.5415,,16.382716,73.705212
AL,2020-08-07,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,124,4,500,6275,193,41105,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,22.654321,16.728395,28.67284,3.556,,15.697531,65.57416
AL,2020-08-08,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,136,6,561,6411,199,41666,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,23.567901,17.728395,29.617284,0.6985,,16.290123,64.558965
AL,2020-08-09,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,125,1,506,6536,200,42172,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,26.111111,19.067901,32.691358,1.072444,,15.617284,53.159444
AL,2020-08-10,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,140,5,603,6676,205,42775,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,,0,2,1,2,0,0,3,0,57.41,26.308642,19.123457,32.895062,0.028222,,16.895062,57.23327
AL,2020-08-11,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,141,3,625,6817,208,43400,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,26.049383,18.709877,32.574074,0.338667,,17.611111,59.891084
AL,2020-08-12,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,154,5,643,6971,213,44043,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,25.604938,18.617284,32.166667,0.0,,18.166667,63.73187
AL,2020-08-13,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,146,6,639,7117,219,44682,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,1310000,0,2,1,2,0,0,3,0,57.41,26.32716,19.45679,32.339506,0.0,,18.487654,62.622388
AL,2020-08-14,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,143,6,650,7260,225,45332,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,26.783951,18.814815,33.722222,0.0,,17.635802,57.721447
AL,2020-08-15,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,120,3,626,7380,228,45958,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,26.67284,20.0,33.246914,0.0,,19.0,63.056139
AL,2020-08-16,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,119,2,501,7499,230,46459,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,25.783951,19.444444,31.462963,1.27,,18.888889,66.006338
AL,2020-08-17,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,155,2,932,7654,232,47391,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,26.037037,19.734568,32.716049,0.0,,17.691358,60.306133
AL,2020-08-18,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,158,2,864,7812,234,48255,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,25.925926,18.888889,32.222222,0.0,,17.901235,61.419461
AL,2020-08-19,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,155,4,847,7967,238,49102,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,24.537037,18.54321,29.87037,2.229556,,17.209877,63.838243
AL,2020-08-20,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,152,2,864,8119,240,49966,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,24.513889,17.347222,30.506944,0.0,,15.243056,56.581895
AL,2020-08-21,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,156,5,837,8275,245,50803,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,25.080247,17.339506,32.259259,0.0,,15.234568,55.043864
AL,2020-08-22,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,152,5,785,8427,250,51588,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,25.351852,17.487654,32.91358,0.0,,17.111111,60.79297
AL,2020-08-23,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,178,4,947,8605,254,52535,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,26.209877,17.888889,33.932099,0.0,,16.753086,56.308332
AL,2020-08-24,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,154,5,870,8759,259,53405,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,26.641975,19.512346,33.098765,0.0,,18.407407,61.068902
AL,2020-08-25,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,168,4,878,8927,263,54283,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,25.41358,19.722222,31.580247,0.649111,,18.728395,66.690935
AL,2020-08-26,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,156,3,865,9083,266,55148,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,24.617284,18.660494,30.549383,0.0,,16.654321,61.822167
AL,2020-08-27,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,112,5,801,9195,271,55949,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,2,1,1,0,0,2,1,2,0,0,3,0,57.41,24.95679,16.839506,31.944444,0.0,,16.753086,60.606243
AL,2020-08-28,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,84,4,796,9279,275,56745,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,1,1,1,0,0,2,1,2,0,0,3,0,54.63,25.555556,17.197531,33.314815,0.0,,16.919753,59.141821
AL,2020-08-29,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,101,5,803,9380,280,57548,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,1,1,1,0,0,2,1,2,0,0,3,0,54.63,25.944444,17.765432,33.351852,0.0,,13.845679,47.57675
AL,2020-08-30,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,133,4,820,9513,284,58368,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,1,1,1,0,0,2,1,2,0,0,3,0,54.63,26.283951,17.135802,33.808642,0.0,,15.055556,50.403567
AL,2020-08-31,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,93,6,812,9606,290,59180,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,1,1,1,0,0,2,1,2,0,0,3,0,54.63,25.91358,17.265432,34.493827,0.0,,15.833333,54.458289
AL,2020-09-01,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,122,6,856,9728,296,60036,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,2,2,2,4,0,1,0,1,1,1,0,0,2,1,2,0,0,3,0,54.63,24.722222,19.659722,29.5,1.632857,,16.618056,60.84135
