location_key,date,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
CH,2020-12-10,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4637,83,34591,374609,5777,2648537,170,16630,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,0,57.41,-3.191358,-6.833333,-0.944444,3.39725,,-6.234568,80.798964
CH,2020-12-11,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4678,90,39431,379287,5867,2687968,164,16794,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,0,57.41,-3.141975,-6.790123,0.092593,28.7655,,-6.864198,79.299691
CH,2020-12-12,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2864,85,26912,382151,5952,2714880,147,16941,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,0,60.19,-0.598765,-3.574074,1.024691,1.814286,,-1.339506,94.780566
CH,2020-12-13,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2086,85,15490,384237,6037,2730370,145,17086,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,0,60.19,0.222222,-1.216049,2.41358,9.652,10.16,-1.524691,88.695818
CH,2020-12-14,Q39,country/CHE,CH,Switzerland,CH,CHE,0,5915,99,31993,390152,6136,2762363,199,17285,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,0,60.19,1.333333,-2.91358,4.975309,10.188222,60.96,-2.123457,80.368062
CH,2020-12-15,Q39,country/CHE,CH,Switzerland,CH,CHE,0,5166,91,39317,395318,6227,2801680,182,17467,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,0,60.19,2.537037,-0.530864,5.91358,16.41475,,-0.006173,83.611905
CH,2020-12-16,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4818,94,40944,400136,6321,2842624,175,17642,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,0,60.19,1.567901,-0.703704,4.728395,11.091333,,-1.376543,82.655767
CH,2020-12-17,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4386,89,43749,404522,6410,2886373,167,17809,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,0,60.19,0.530864,-1.938272,4.993827,7.789333,,-2.660494,81.139201
CH,2020-12-18,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4343,92,44917,408865,6502,2931290,191,18000,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,0,60.19,0.222222,-2.432099,4.820988,6.660444,,-2.506173,82.69373
CH,2020-12-19,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2677,80,26345,411542,6582,2957635,134,18134,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,0,60.19,-0.049383,-2.802469,4.092593,5.559778,,-3.5,79.565156
CH,2020-12-20,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1955,99,15150,413497,6681,2972785,108,18242,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,0,60.19,0.364198,-2.055556,3.296296,0.0,,-2.049383,84.488195
CH,2020-12-21,Q39,country/CHE,CH,Switzerland,CH,CHE,0,5623,89,38449,419120,6770,3011234,196,18438,1,1,1,1,1,1,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,0,60.19,1.518519,-2.320988,4.987654,6.241143,,-0.462963,86.86559
CH,2020-12-22,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4606,82,44874,423726,6852,3056108,164,18602,2,2,0,0,2,3,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,0,60.19,3.716049,0.851852,7.839506,4.390571,10.16,2.0,89.022293
CH,2020-12-23,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4475,81,46436,428201,6933,3102544,164,18766,404,406,0,0,428,431,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,1,60.19,4.12963,0.91358,7.592593,2.866571,,1.166667,81.962859
CH,2020-12-24,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3048,89,34667,431249,7022,3137211,167,18933,264,670,0,0,265,696,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,1,60.19,2.759259,-0.154321,6.117284,11.829143,10.16,0.839506,87.625558
CH,2020-12-25,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1721,63,12939,432970,7085,3150150,151,19084,1,671,0,0,1,697,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,1,60.19,-2.574074,-4.567901,-0.092593,9.470571,10.16,-4.253086,88.590989
CH,2020-12-26,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2357,97,15216,435327,7182,3165366,140,19224,435,1106,0,0,436,1133,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,1,60.19,-4.944444,-10.12963,-1.592593,11.103429,139.7,-9.95679,70.443474
CH,2020-12-27,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2116,92,12804,437443,7274,3178170,126,19350,0,1106,0,0,0,1133,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,1,60.19,-4.296296,-9.438272,0.567901,0.028222,210.82,-9.790123,70.724735
CH,2020-12-28,Q39,country/CHE,CH,Switzerland,CH,CHE,0,5035,84,28896,442478,7358,3207066,224,19574,1597,2703,4,4,1628,2761,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,1,60.19,-2.0,-4.697531,0.851852,9.688286,,-5.08642,79.902147
CH,2020-12-29,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4463,78,29451,446941,7436,3236517,160,19734,1664,4367,4,8,1696,4457,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,1,60.19,-2.993827,-6.191358,0.04321,5.043714,50.8,-5.524691,83.011693
CH,2020-12-30,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4210,92,28334,451151,7528,3264851,170,19904,1659,6026,2,10,1673,6130,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,1,60.19,-3.876543,-7.030864,-1.320988,0.798286,30.48,-6.179012,84.236905
CH,2020-12-31,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3055,82,23575,454206,7610,3288426,134,20038,252,6278,1,11,253,6383,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,1,60.19,-3.444444,-7.41358,-0.981481,0.22225,,-6.95679,76.883051
CH,2021-01-01,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1684,76,10042,455890,7686,3298468,134,20172,7,6285,1,12,9,6392,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,1,60.19,-1.981481,-4.376543,-0.5,3.120571,,-3.95679,86.418851
CH,2021-01-02,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2727,70,15946,458617,7756,3314414,176,20348,4,6289,0,12,4,6396,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,1,60.19,-1.419753,-3.074074,-0.228395,3.386667,,-3.37037,86.80147
CH,2021-01-03,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2225,67,12358,460842,7823,3326772,143,20491,1,6290,0,12,4,6400,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,1,60.19,-2.481481,-4.290123,-1.654321,1.23825,,-4.709877,84.929287
CH,2021-01-04,Q39,country/CHE,CH,Switzerland,CH,CHE,0,5287,51,29415,466129,7874,3356187,188,20679,3634,9924,0,12,3681,10081,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,-3.623457,-6.246914,-2.277778,1.100667,,-6.444444,81.279186
CH,2021-01-05,Q39,country/CHE,CH,Switzerland,CH,CHE,0,4178,64,31331,470307,7938,3387518,143,20822,7095,17019,11,23,7140,17221,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,-3.574074,-5.283951,-2.574074,1.3335,,-7.302469,75.781588
CH,2021-01-06,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3354,63,27003,473661,8001,3414521,134,20956,5662,22681,7,30,5846,23067,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,-4.925926,-6.981481,-3.524691,0.635,,-6.481481,88.843217
CH,2021-01-07,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3177,65,27536,476838,8066,3442057,158,21114,7052,29733,15,45,7216,30283,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,-6.185185,-9.117284,-3.222222,0.028222,,-8.87037,81.708956
CH,2021-01-08,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3055,49,26545,479893,8115,3468602,139,21253,7878,37611,20,65,8058,38341,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,-7.061728,-8.919753,-4.734568,0.0,,-10.487654,76.83152
CH,2021-01-09,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1686,69,15802,481579,8184,3484404,115,21368,2143,39754,5,70,2150,40491,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,-6.450617,-9.919753,-3.740741,8.92175,,-12.154321,67.315441
CH,2021-01-10,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1296,58,8894,482875,8242,3493298,81,21449,33,39787,1,71,36,40527,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,-5.851852,-8.04321,-3.969136,0.028222,,-13.549383,60.831192
CH,2021-01-11,Q39,country/CHE,CH,Switzerland,CH,CHE,0,3467,59,27497,486342,8301,3520795,129,21578,7231,47018,10,81,7346,47873,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,-7.32716,-10.067901,-4.271605,7.817556,180.34,-15.444444,62.945119
CH,2021-01-12,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2611,55,25717,488953,8356,3546512,100,21678,10261,57279,9,90,10392,58265,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,-3.62963,-8.919753,-0.191358,3.955143,160.02,-5.987654,83.855762
CH,2021-01-13,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2491,60,24480,491444,8416,3570992,120,21798,10834,68113,128,218,11078,69343,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,-0.537037,-2.697531,2.04321,12.7,15.24,-1.944444,90.280468
CH,2021-01-14,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2239,49,23824,493683,8465,3594816,98,21896,10393,78506,73,291,10584,79927,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,0.765432,-1.895062,4.512346,21.481143,35.56,-0.049383,94.405891
CH,2021-01-15,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2158,65,22762,495841,8530,3617578,94,21990,10509,89015,62,353,10762,90689,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,-2.375,-5.180556,0.166667,26.289,15.24,-3.25,93.759551
CH,2021-01-16,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1337,51,14428,497178,8581,3632006,80,22070,4342,93357,8,361,4368,95057,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,-5.145833,-7.402778,-3.305556,4.275667,99.06,-7.354167,84.703869
CH,2021-01-17,Q39,country/CHE,CH,Switzerland,CH,CHE,0,894,37,7914,498072,8618,3639920,67,22137,661,94018,3,364,665,95722,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,-2.145833,-5.763889,0.229167,1.862667,,-2.972222,94.173019
CH,2021-01-18,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2943,38,27622,501015,8656,3667542,116,22253,11369,105387,759,1123,12225,107947,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,-3.104938,-6.487654,-1.049383,8.164286,,-4.907407,87.36779
CH,2021-01-19,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2334,62,31360,503349,8718,3698902,88,22341,16420,121807,710,1833,17288,125235,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,-4.092593,-8.617284,0.783951,0.141111,220.98,-7.376543,79.59646
CH,2021-01-20,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2278,46,26662,505627,8764,3725564,84,22425,19357,141164,916,2749,20441,145676,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,-1.135802,-6.0,4.074074,18.923,180.34,-7.228395,67.820246
CH,2021-01-21,Q39,country/CHE,CH,Switzerland,CH,CHE,0,2057,47,25952,507684,8811,3751516,87,22512,22372,163536,580,3329,23168,168844,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,2,2,2,4,0,1,0,3,2,0,0,0,2,2,2,0,0,3,2,60.19,4.018519,1.0,8.0,0.0,,-0.685185,71.7568
